subjectTitle,threadId,threadTitle,threadDescription,keyStageTitle,yearTitle,unitOrder,unitId,unitTitle,unitDescription,whyThisWhyNow,priorKnowledgeRequirements,examBoardTitle,unitVariantId,unitVariantTitle,lessonOrderInUnit,lessonId,lessonTitle,pupilLessonOutcome,lessonKeywords,keyLearningPoints
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,6,777,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,"In this unit, pupils examine the events that led to the breakdown of the Grand Alliance. They learn about the causes of early tension between the USA and the USSR such as the atomic bomb, Soviet influence in Eastern Europe, the Truman Doctrine and Marshall Plan and the Berlin Crisis of 1948-9.","This unit uses and builds on pupils' knowledge of the USA as a capitalist democracy that they developed in the preceding units about America between the 1920s and 50s. It also builds on their knowledge of the Second World War which they developed in the year 9 unit about the turning points of that conflict. This unit prepares pupils for the next unit, where pupils' knowledge of the early development of the Cold War in Europe is recontextualised with a new focus on the Cold War in Asia.","[""Pupils know that the Allies consisted of Great Britain, USA and the Soviet Union."", ""Pupils know that the Allies emerged victorious from WW2 in an uneasy coalition.""]",AQA,873,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,3,7276,Soviet influence over Eastern Europe,I can explain how the USSR established satellite states to take control of eastern Europe between 1945 and 1948.,"[{""keyword"": ""sphere of influence"", ""description"": ""a region of the world in which one country is dominant""}, {""keyword"": ""buffer zone"", ""description"": ""an area that provides protection""}, {""keyword"": ""satellite state"", ""description"": ""a country that is dominated by another country""}, {""keyword"": ""coalition government"", ""description"": ""a government in which two or more political parties work together to run a country""}, {""keyword"": ""rigged election"", ""description"": ""an election in which unfair tactics or cheating are used to influence the outcome""}]","[{""keyLearningPoint"": ""Stalin agreed to free elections in Eastern Europe at Yalta but had no intention of allowing this.""}, {""keyLearningPoint"": ""Stalin believed Soviet control of Eastern Europe was essential to protect the USSR from any future invasion.""}, {""keyLearningPoint"": ""From 1945 to 1948, the USSR used similar methods to turn most Eastern European countries into Soviet satellite states.""}, {""keyLearningPoint"": ""The USSR's establishment of satellite states in Eastern Europe significantly increased Cold War tension.""}, {""keyLearningPoint"": ""Churchill's 'Iron Curtain' speech in 1946 was a response to Soviet expansion into Eastern Europe.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,6,777,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,"In this unit, pupils examine the events that led to the breakdown of the Grand Alliance. They learn about the causes of early tension between the USA and the USSR such as the atomic bomb, Soviet influence in Eastern Europe, the Truman Doctrine and Marshall Plan and the Berlin Crisis of 1948-9.","This unit uses and builds on pupils' knowledge of the USA as a capitalist democracy that they developed in the preceding units about America between the 1920s and 50s. It also builds on their knowledge of the Second World War which they developed in the year 9 unit about the turning points of that conflict. This unit prepares pupils for the next unit, where pupils' knowledge of the early development of the Cold War in Europe is recontextualised with a new focus on the Cold War in Asia.","[""Pupils know that the Allies consisted of Great Britain, USA and the Soviet Union."", ""Pupils know that the Allies emerged victorious from WW2 in an uneasy coalition.""]",AQA,873,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,4,7277,The Truman Doctrine and Marshall Plan,I can explain the significance of the Truman Doctrine and the Marshall Plan.,"[{""keyword"": ""Truman Doctrine"", ""description"": ""Truman's idea that it was the USA's responsibility to prevent the spread of communism around the world""}, {""keyword"": ""containment"", ""description"": ""using American influence and military resources to prevent the spread of communism into non-communist countries""}, {""keyword"": ""isolationism"", ""description"": ""an approach to international relations that is based on not getting involved in the affairs of other countries""}, {""keyword"": ""Marshall Plan"", ""description"": ""an American programme of economic aid that aimed to stop the spread of communism by supporting countries to recover from the Second World War""}]","[{""keyLearningPoint"": ""Truman was concerned that high levels of poverty would allow communism to spread more easily in post-war Europe.""}, {""keyLearningPoint"": ""The Truman Doctrine committed the USA to a policy of containment.""}, {""keyLearningPoint"": ""The aim of the Marshall Plan was to stop the spread of communism by providing economic support to Western Europe.""}, {""keyLearningPoint"": ""In response to the Marshall Plan, Stalin established Cominform and Comecon.""}, {""keyLearningPoint"": ""The Truman Doctrine and Marshall Plan (and the Soviet response they provoked) widened the divide between East and West.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,6,777,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,"In this unit, pupils examine the events that led to the breakdown of the Grand Alliance. They learn about the causes of early tension between the USA and the USSR such as the atomic bomb, Soviet influence in Eastern Europe, the Truman Doctrine and Marshall Plan and the Berlin Crisis of 1948-9.","This unit uses and builds on pupils' knowledge of the USA as a capitalist democracy that they developed in the preceding units about America between the 1920s and 50s. It also builds on their knowledge of the Second World War which they developed in the year 9 unit about the turning points of that conflict. This unit prepares pupils for the next unit, where pupils' knowledge of the early development of the Cold War in Europe is recontextualised with a new focus on the Cold War in Asia.","[""Pupils know that the Allies consisted of Great Britain, USA and the Soviet Union."", ""Pupils know that the Allies emerged victorious from WW2 in an uneasy coalition.""]",AQA,873,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,5,25396,"The Berlin Crisis, 1948-9",I can analyse the events of the Berlin Crisis of 1948.,"[{""keyword"": ""blockade"", ""description"": ""an attempt to prevent goods, people or supplies from entering or leaving a certain area""}, {""keyword"": ""airlift"", ""description"": ""the transportation of people or goods by air, often used when other forms of transport are not available""}, {""keyword"": ""crisis"", ""description"": ""a difficult or dangerous situation, often with the potential for serious consequences, requiring immediate action or resolution""}, {""keyword"": ""collective security"", ""description"": ""a system where countries cooperate to protect one other from threats, agreeing to respond together if any member is attacked or faces aggression""}]","[{""keyLearningPoint"": ""The USA, the USSR, Britain and France disagreed about how to administer a divided Germany and a divided Berlin.""}, {""keyLearningPoint"": ""Stalin's response to the creation of Trizonia and the introduction of the Deutschmark in 1948 led to the Berlin Crisis.""}, {""keyLearningPoint"": ""Between June 1948 and May 1949, the USSR set up a blockade to force the Western allies to abandon Berlin.""}, {""keyLearningPoint"": ""The Western allies responded to the Berlin Blockade by successfully supplying Berlin from the air.""}, {""keyLearningPoint"": ""The Berlin Crisis confirmed the long-term division of Germany and Berlin and led to the creation of NATO.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,6,777,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,"In this unit, pupils examine the events that led to the breakdown of the Grand Alliance. They learn about the causes of early tension between the USA and the USSR such as the atomic bomb, Soviet influence in Eastern Europe, the Truman Doctrine and Marshall Plan and the Berlin Crisis of 1948-9.","This unit uses and builds on pupils' knowledge of the USA as a capitalist democracy that they developed in the preceding units about America between the 1920s and 50s. It also builds on their knowledge of the Second World War which they developed in the year 9 unit about the turning points of that conflict. This unit prepares pupils for the next unit, where pupils' knowledge of the early development of the Cold War in Europe is recontextualised with a new focus on the Cold War in Asia.","[""Pupils know that the Allies consisted of Great Britain, USA and the Soviet Union."", ""Pupils know that the Allies emerged victorious from WW2 in an uneasy coalition.""]",AQA,873,Cold War origins: what led to the breakdown of the 'Grand Alliance'?,6,25397,"The origins of the Cold War, 1941-58",I can explain how the Cold War developed and then intensified between 1945 and 1958.,"[{""keyword"": ""Cold War"", ""description"": ""a period between c. 1945 and c. 1991 of intense rivalry and tension between the USA and the USSR""}, {""keyword"": ""ideology"", ""description"": ""a set of beliefs or ideas""}, {""keyword"": ""satellite state"", ""description"": ""a county that is dominated by another country""}, {""keyword"": ""arms race"", ""description"": ""when countries compete with each other to build up their military strength""}, {""keyword"": ""containment"", ""description"": ""using American influence and military resources to prevent the spread of communism into non-communist countries""}]","[{""keyLearningPoint"": ""Ideological differences meant there were tensions between the USA and USSR even when they were allies during WW2.""}, {""keyLearningPoint"": ""From 1945, the Soviet creation of satellite states and the US development of the atomic bomb increased tensions.""}, {""keyLearningPoint"": ""Concerned about Soviet expansion, Truman committed the USA to a policy of containment in 1947.""}, {""keyLearningPoint"": ""In 1948, the Berlin Crisis significantly increased Cold War tensions.""}, {""keyLearningPoint"": ""The Cold War intensified during the 1950s due to the escalation of the arms race and the Soviet invasion of Hungary.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,7,778,Cold War development: how did the Cold War develop in Asia?,"In this unit, pupils learn about how the Cold War developed in Asia. They study the 'loss' of China to communism, the outbreak and consequences of the Korean War and the reasons the USA became involved in Vietnam.","This unit uses and builds on the previous unit where pupils studied the breakdown of the 'Grand Alliance'. It also links to the units pupils studied earlier on in key stage 4 about the USA in the 1950s and 60s, which provide context for America's foreign policy in Asia during this period. This unit prepares pupils for the next, where pupils' understanding of Asian developments contextualise the superpower relationship between the USA and the USSR in the same period.","[""Pupils know that the Allies were mutually distrustful which led to the collapse of the Grand Alliance."", ""Pupils know that Asia is a large continent consisting of many different peoples with very diverse histories.""]",AQA,874,Cold War development: how did the Cold War develop in Asia?,1,7280,The growth of communism in China,I can analyse the events of the Chinese Civil War.,"[{""keyword"": ""KMT"", ""description"": ""the Chinese Nationalist Party""}, {""keyword"": ""CCP"", ""description"": ""the Chinese Communist Party""}, {""keyword"": ""civil war"", ""description"": ""a conflict between people and groups from the same country""}]","[{""keyLearningPoint"": ""The Nationalist Party (KMT) ruled China in 1945, but was challenged by the Chinese Communist Party (CCP).""}, {""keyLearningPoint"": ""China experienced a civil war lasting from 1946-49.""}, {""keyLearningPoint"": ""The CCP emerged victorious from the Chinese Civil War.""}, {""keyLearningPoint"": ""Both the KMT and CCP received foreign support.""}, {""keyLearningPoint"": ""At times, both the KMT and CCP ignored US and Soviet attempts to control them.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,7,778,Cold War development: how did the Cold War develop in Asia?,"In this unit, pupils learn about how the Cold War developed in Asia. They study the 'loss' of China to communism, the outbreak and consequences of the Korean War and the reasons the USA became involved in Vietnam.","This unit uses and builds on the previous unit where pupils studied the breakdown of the 'Grand Alliance'. It also links to the units pupils studied earlier on in key stage 4 about the USA in the 1950s and 60s, which provide context for America's foreign policy in Asia during this period. This unit prepares pupils for the next, where pupils' understanding of Asian developments contextualise the superpower relationship between the USA and the USSR in the same period.","[""Pupils know that the Allies were mutually distrustful which led to the collapse of the Grand Alliance."", ""Pupils know that Asia is a large continent consisting of many different peoples with very diverse histories.""]",AQA,874,Cold War development: how did the Cold War develop in Asia?,2,7281,The ���loss��� of China and the Cold War,I can explain the impact of the ‘loss’ of China on the superpowers during the Cold War.,"[{""keyword"": ""balance of power"", ""description"": ""the power of different countries and groups of states compared to one another""}, {""keyword"": ""Sino-Soviet"", ""description"": ""relating to relations between China and the USSR""}, {""keyword"": ""treaty"", ""description"": ""a written agreement between two or more countries""}, {""keyword"": ""alliance"", ""description"": ""an agreement between countries or political parties to work together to achieve something""}]","[{""keyLearningPoint"": ""After 1949, China declared its support for other communist countries.""}, {""keyLearningPoint"": ""The Sino-Soviet Friendship Treaty created an alliance between China and the USSR.""}, {""keyLearningPoint"": ""Communist victory in China was referred to as the 'loss' of China in the US.""}, {""keyLearningPoint"": ""US anti-communism intensified after the 'loss' of China.""}, {""keyLearningPoint"": ""US officials accepted the Domino Theory.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,7,778,Cold War development: how did the Cold War develop in Asia?,"In this unit, pupils learn about how the Cold War developed in Asia. They study the 'loss' of China to communism, the outbreak and consequences of the Korean War and the reasons the USA became involved in Vietnam.","This unit uses and builds on the previous unit where pupils studied the breakdown of the 'Grand Alliance'. It also links to the units pupils studied earlier on in key stage 4 about the USA in the 1950s and 60s, which provide context for America's foreign policy in Asia during this period. This unit prepares pupils for the next, where pupils' understanding of Asian developments contextualise the superpower relationship between the USA and the USSR in the same period.","[""Pupils know that the Allies were mutually distrustful which led to the collapse of the Grand Alliance."", ""Pupils know that Asia is a large continent consisting of many different peoples with very diverse histories.""]",AQA,874,Cold War development: how did the Cold War develop in Asia?,3,7282,Outbreak of the Korean War,I can explain the causes and development of the Korean War.,"[{""keyword"": ""reunification"", ""description"": ""process in which a country that was divided is joined together again as one country""}, {""keyword"": ""Domino Theory"", ""description"": ""belief that if one country became communist, others near it would more easily become communist too""}, {""keyword"": ""escalate"", ""description"": ""to become or make something become greater or more serious""}, {""keyword"": ""stalemate"", ""description"": ""a situation in which neither group involved in a conflict can win or get an advantage""}]","[{""keyLearningPoint"": ""North Korea was communist and South Korea was capitalist.""}, {""keyLearningPoint"": ""North Korea invaded South Korea in June 1950.""}, {""keyLearningPoint"": ""American-led UN forces intervened to defend South Korea.""}, {""keyLearningPoint"": ""UN forces crossed the 38th parallel and entered into North Korea.""}, {""keyLearningPoint"": ""The UN campaign in North Korea triggered China's entry into the war.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,7,778,Cold War development: how did the Cold War develop in Asia?,"In this unit, pupils learn about how the Cold War developed in Asia. They study the 'loss' of China to communism, the outbreak and consequences of the Korean War and the reasons the USA became involved in Vietnam.","This unit uses and builds on the previous unit where pupils studied the breakdown of the 'Grand Alliance'. It also links to the units pupils studied earlier on in key stage 4 about the USA in the 1950s and 60s, which provide context for America's foreign policy in Asia during this period. This unit prepares pupils for the next, where pupils' understanding of Asian developments contextualise the superpower relationship between the USA and the USSR in the same period.","[""Pupils know that the Allies were mutually distrustful which led to the collapse of the Grand Alliance."", ""Pupils know that Asia is a large continent consisting of many different peoples with very diverse histories.""]",AQA,874,Cold War development: how did the Cold War develop in Asia?,4,7283,Consequences of the Korean War,I can explain the significance of the Korean War.,"[{""keyword"": ""armistice"", ""description"": ""an agreement to stop fighting that is made between two countries""}, {""keyword"": ""38th parallel"", ""description"": ""the pre-war border between North Korea and South Korea""}, {""keyword"": ""strategy"", ""description"": ""a plan that you use to achieve something""}, {""keyword"": ""proxy war"", ""description"": ""a conflict where some groups fight on behalf of a larger country, which does not participate directly itself""}]","[{""keyLearningPoint"": ""The Korean War ended in 1953.""}, {""keyLearningPoint"": ""The USA rollback strategy failed during the Korean War.""}, {""keyLearningPoint"": ""The Korean War was a proxy war between the USA and USSR.""}, {""keyLearningPoint"": ""Proxy wars allowed the superpowers to avoid direct conflict.""}, {""keyLearningPoint"": ""Soviet influence over China grew during and immediately after the war.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,7,778,Cold War development: how did the Cold War develop in Asia?,"In this unit, pupils learn about how the Cold War developed in Asia. They study the 'loss' of China to communism, the outbreak and consequences of the Korean War and the reasons the USA became involved in Vietnam.","This unit uses and builds on the previous unit where pupils studied the breakdown of the 'Grand Alliance'. It also links to the units pupils studied earlier on in key stage 4 about the USA in the 1950s and 60s, which provide context for America's foreign policy in Asia during this period. This unit prepares pupils for the next, where pupils' understanding of Asian developments contextualise the superpower relationship between the USA and the USSR in the same period.","[""Pupils know that the Allies were mutually distrustful which led to the collapse of the Grand Alliance."", ""Pupils know that Asia is a large continent consisting of many different peoples with very diverse histories.""]",AQA,874,Cold War development: how did the Cold War develop in Asia?,5,7284,The collapse of French Indochina,I can explain the resistance to French rule in Indochina and the consequences of France's defeats.,"[{""keyword"": ""colony"", ""description"": ""a country or territory controlled by another, more powerful, country""}, {""keyword"": ""exploitation"", ""description"": ""using someone or something unfairly, in a way that helps you but may cause harm to other people""}, {""keyword"": ""nationalism"", ""description"": ""the feeling of pride in your own country and belief that it should be free from the control of others""}, {""keyword"": ""17th parallel"", ""description"": ""the border established between North and South Vietnam""}]","[{""keyLearningPoint"": ""A war to remove French control over Indochina began in 1946.""}, {""keyLearningPoint"": ""The Viet Minh led resistance to the French.""}, {""keyLearningPoint"": ""The Viet Minh support ideas of nationalism and communism.""}, {""keyLearningPoint"": ""The Viet Minh defeated the French, despite significant US support for the French.""}, {""keyLearningPoint"": ""Vietnam was divided into two states at the 1954 Geneva Conference.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,7,778,Cold War development: how did the Cold War develop in Asia?,"In this unit, pupils learn about how the Cold War developed in Asia. They study the 'loss' of China to communism, the outbreak and consequences of the Korean War and the reasons the USA became involved in Vietnam.","This unit uses and builds on the previous unit where pupils studied the breakdown of the 'Grand Alliance'. It also links to the units pupils studied earlier on in key stage 4 about the USA in the 1950s and 60s, which provide context for America's foreign policy in Asia during this period. This unit prepares pupils for the next, where pupils' understanding of Asian developments contextualise the superpower relationship between the USA and the USSR in the same period.","[""Pupils know that the Allies were mutually distrustful which led to the collapse of the Grand Alliance."", ""Pupils know that Asia is a large continent consisting of many different peoples with very diverse histories.""]",AQA,874,Cold War development: how did the Cold War develop in Asia?,6,7285,US involvement in the Vietnam War,I can explain the significance of US involvement in Vietnam in the years 1954-68.,"[{""keyword"": ""prestige"", ""description"": ""the feeling of respect and admiration for a country, often because it is successful""}, {""keyword"": ""limited war"", ""description"": ""a conflict where those involved refuse to use their full strength or try to avoid it spreading into additional locations""}]","[{""keyLearningPoint"": ""South Vietnam was supported by the USA.""}, {""keyLearningPoint"": ""US involvement in Vietnam escalated between 1954 and 1968.""}, {""keyLearningPoint"": ""North Vietnam was supported by the USSR and China.""}, {""keyLearningPoint"": ""US prestige was damaged by the conflict.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,8,779,Cold War development: how peaceful was 'peaceful co-existence'?,"In this unit, pupils evaluate the extent to which the 1950s was a period of 'peaceful co-existence' in the Cold War. They learn about the nuclear arms race, the Space Race, NATO and the Warsaw Pact, the Hungarian Uprising and the U2 spy plane crisis.","This unit uses and builds on pupils' knowledge about the early stages of the Cold War that they have built over the previous two key stage 4 units. This unit prepares pupils for the next key stage 4 unit about the Cold War, where their knowledge from this unit contextualises the growing tension that occurred in superpower relations in the early 1960s.","[""Pupils know that the USA and Soviet Union had both pursued their interests in Asia."", ""Pupils know that tensions between the two superpowers remained high by the beginning of the 1960s.""]",AQA,875,Cold War development: how peaceful was 'peaceful co-existence'?,1,7292,Khrushchev and peaceful coexistence,I can explain why there were hopes for improved superpower relations in the early 1950s.,"[{""keyword"": ""arms race"", ""description"": ""the situation in which two or more countries try to have more and stronger weapons than each other""}, {""keyword"": ""inevitable"", ""description"": ""something which you cannot avoid or prevent from happening""}, {""keyword"": ""summit"", ""description"": ""a meeting between different nations or political powers where key issues and problems are discussed""}]","[{""keyLearningPoint"": ""New leaders came to power in both the USA and USSR after 1953.""}, {""keyLearningPoint"": ""Khrushchev and Eisenhower both believed US and Soviet differences did not need to be settled through conflict.""}, {""keyLearningPoint"": ""The 1955 Geneva Summit was attended by both Eisenhower and Khrushchev.""}, {""keyLearningPoint"": ""The Geneva Summit was the first meeting between the leaders of the superpowers since the end of WW2.""}, {""keyLearningPoint"": ""No agreements were reached during the Geneva Summit.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,8,779,Cold War development: how peaceful was 'peaceful co-existence'?,"In this unit, pupils evaluate the extent to which the 1950s was a period of 'peaceful co-existence' in the Cold War. They learn about the nuclear arms race, the Space Race, NATO and the Warsaw Pact, the Hungarian Uprising and the U2 spy plane crisis.","This unit uses and builds on pupils' knowledge about the early stages of the Cold War that they have built over the previous two key stage 4 units. This unit prepares pupils for the next key stage 4 unit about the Cold War, where their knowledge from this unit contextualises the growing tension that occurred in superpower relations in the early 1960s.","[""Pupils know that the USA and Soviet Union had both pursued their interests in Asia."", ""Pupils know that tensions between the two superpowers remained high by the beginning of the 1960s.""]",AQA,875,Cold War development: how peaceful was 'peaceful co-existence'?,2,7293,The nuclear arms race,I can assess the key events and significance of the nuclear arms race.,"[{""keyword"": ""monopoly"", ""description"": ""when only one person or country has control over something""}, {""keyword"": ""arms race"", ""description"": ""the situation in which two or more countries try to have more and stronger weapons than each other""}, {""keyword"": ""armageddon"", ""description"": ""a catastrophic conflict, especially one seen as likely to destroy the world or the human race""}, {""keyword"": ""missile gap"", ""description"": ""the fear of US government officials that Soviet development and production of missile technology had overtaken the USA's""}, {""keyword"": ""deterrence"", ""description"": ""an action or system intended to prevent or discourage someone from doing something""}]","[{""keyLearningPoint"": ""The development of the atomic bomb triggered a nuclear arms race.""}, {""keyLearningPoint"": ""The USA and USSR competed to develop larger and more powerful nuclear weapons.""}, {""keyLearningPoint"": ""By 1961, both superpowers had the ability to destroy the world many times over.""}, {""keyLearningPoint"": ""Mutually Assured Destruction suggested nuclear weapons deterred war.""}, {""keyLearningPoint"": ""The nuclear arms race became increasingly focused on deterrence.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,8,779,Cold War development: how peaceful was 'peaceful co-existence'?,"In this unit, pupils evaluate the extent to which the 1950s was a period of 'peaceful co-existence' in the Cold War. They learn about the nuclear arms race, the Space Race, NATO and the Warsaw Pact, the Hungarian Uprising and the U2 spy plane crisis.","This unit uses and builds on pupils' knowledge about the early stages of the Cold War that they have built over the previous two key stage 4 units. This unit prepares pupils for the next key stage 4 unit about the Cold War, where their knowledge from this unit contextualises the growing tension that occurred in superpower relations in the early 1960s.","[""Pupils know that the USA and Soviet Union had both pursued their interests in Asia."", ""Pupils know that tensions between the two superpowers remained high by the beginning of the 1960s.""]",AQA,875,Cold War development: how peaceful was 'peaceful co-existence'?,3,7294,The Space Race,I can analyse the events of the Space Race.,"[{""keyword"": ""satellite"", ""description"": ""in this context, an object that moves around a planet in space""}, {""keyword"": ""orbit"", ""description"": ""the circular journey that a spacecraft or planet makes around the sun, the moon, or another planet""}, {""keyword"": ""prestige"", ""description"": ""respect and admiration people feel for someone else, often because they are successful""}, {""keyword"": ""ICBM"", ""description"": ""short for inter-continental ballistic missile; a missile that can deliver bombs to hit targets over 5500 km away""}]","[{""keyLearningPoint"": ""The Space Race was a competition between the US and USSR in the 1950s and 1960s.""}, {""keyLearningPoint"": ""Security and prestige both motivated the Space Race.""}, {""keyLearningPoint"": ""The USSR launched the first satellite, Sputnik, in 1957.""}, {""keyLearningPoint"": ""Soviet successes in space triggered fears that the US was falling behind.""}, {""keyLearningPoint"": ""US astronauts landed on the moon in 1969.""}]"
History,133,Warfare and conflict,"This thread is concerned with the substantive concepts that relate to warfare and conflict. It explores how societies experience, respond to, and shape conflict — through war, rebellion, diplomacy, or negotiation. It includes the causes and consequences of wars, the role of military power, and how conflicts affect civilians and national or cultural identities.",Key Stage 4,Year 11,8,779,Cold War development: how peaceful was 'peaceful co-existence'?,"In this unit, pupils evaluate the extent to which the 1950s was a period of 'peaceful co-existence' in the Cold War. They learn about the nuclear arms race, the Space Race, NATO and the Warsaw Pact, the Hungarian Uprising and the U2 spy plane crisis.","This unit uses and builds on pupils' knowledge about the early stages of the Cold War that they have built over the previous two key stage 4 units. This unit prepares pupils for the next key stage 4 unit about the Cold War, where their knowledge from this unit contextualises the growing tension that occurred in superpower relations in the early 1960s.","[""Pupils know that the USA and Soviet Union had both pursued their interests in Asia."", ""Pupils know that tensions between the two superpowers remained high by the beginning of the 1960s.""]",AQA,875,Cold War development: how peaceful was 'peaceful co-existence'?,4,7295,NATO and the Warsaw Pact,I can explain why NATO and the Warsaw Pact were formed.,"[{""keyword"": ""alliance"", ""description"": ""an agreement between countries or political parties to work together to achieve something""}, {""keyword"": ""controversial"", ""description"": ""something that causes a lot of disagreement or argument""}, {""keyword"": ""rearmament"", ""description"": ""the process of supplying yourself or others with new weapons, especially in order to become a strong military power again""}]","[{""keyLearningPoint"": ""The USSR and Germany were considered threats to Western Europe after WW2.""}, {""keyLearningPoint"": ""NATO was founded in 1949 as a military alliance of Western countries.""}, {""keyLearningPoint"": ""West Germany was allowed to join NATO in 1955.""}, {""keyLearningPoint"": ""The USSR opposed West German entry into NATO.""}, {""keyLearningPoint"": ""The Warsaw Pact was an alliance of Eastern European countries founded in 1955.""}]"
